name,ID,File #,Action Date,Title,Vote,Meeting Body,month,year,category,summary,scorer_field,affordable_housing_development_score,tenant_protections_score,homelessness_and_supportive_housing_score,faster_permitting_process_and_bureaucracy_score,land_use_and_zoning_reform_score
Myrna_Melgar,12,230877.0,2023-10-16,Resolution adding the Commemorative Street Name “Elsie Tonelli Street” to Mission Street between Santa Rosa Avenue and Excelsior Avenue in recognition of her contribution to San Francisco as a local figure.,Aye,Land Use and Transportation Committee,10,2023,Land Use and Zoning Reforms,"""SF honors Elsie Tonelli with Mission Street name change.""","""Land Use and Zoning Reforms"", ""Aye"", ""Resolution adding the Commemorative Street Name “Elsie Tonelli Street” to Mission Street between Santa Rosa Avenue and Excelsior Avenue in recognition of her contribution to San Francisco as a local figure.""",0.0,0.0,0.0,0.0,0.0
Myrna_Melgar,13,230941.0,2023-10-16,"Resolution authorizing the placement of the Lodginghouse District of San Francisco’s Cultural Heritage District plaques, to be installed on the sidewalks at various historic location markers along the 6th Street corridor between Market Street and Howard Street, and initiating the process set forth in Public Works Code, Sections 789 et seq., to provide for the creation of a program for and installation of commemorative plaques in the Lodginghouse District.",Aye,Land Use and Transportation Committee,10,2023,Land Use and Zoning Reforms,"SF resolution for Cultural Heritage District plaques on 6th Street corridor, initiating plaque program in Lodginghouse District.","""Land Use and Zoning Reforms"", ""Aye"", ""Resolution authorizing the placement of the Lodginghouse District of San Francisco’s Cultural Heritage District plaques, to be installed on the sidewalks at various historic location markers along the 6th Street corridor between Market Street and Howard Street, and initiating the process set forth in Public Works Code, Sections 789 et seq., to provide for the creation of a program for and installation of commemorative plaques in the Lodginghouse District.""",0.0,0.0,0.0,0.0,0.3
Myrna_Melgar,14,230942.0,2023-10-16,"Resolution authorizing the placement of the SoMa Pilipinas Filipino Cultural Heritage District plaques, to be installed on the sidewalk at various historic location markers along the 6th Street corridor between Market Street and Howard Street, and initiating the process set forth in Public Works Code, Sections 789 et seq., to provide for the creation of a program for and installation of commemorative plaques in the SoMa Pilipinas Cultural District.",Aye,Land Use and Transportation Committee,10,2023,Land Use and Zoning Reforms,Authorize plaques in SoMa Pilipinas Cultural District to mark historic locations along 6th Street corridor.,"""Land Use and Zoning Reforms"", ""Aye"", ""Resolution authorizing the placement of the SoMa Pilipinas Filipino Cultural Heritage District plaques, to be installed on the sidewalk at various historic location markers along the 6th Street corridor between Market Street and Howard Street, and initiating the process set forth in Public Works Code, Sections 789 et seq., to provide for the creation of a program for and installation of commemorative plaques in the SoMa Pilipinas Cultural District.""",0.0,0.0,0.0,0.0,0.4
Myrna_Melgar,15,230943.0,2023-10-16,"Resolution authorizing the placement of the Compton’s Transgender Cultural District of San Francisco’s Cultural Heritage District plaques, to be installed on the sidewalks at various historic location markers along the 6th Street corridor between Market Street and Howard Street, and initiating the process set forth in Public Works Code, Sections 789 et seq., to provide for the creation of a program for and installation of commemorative plaques in Compton’s Transgender Cultural District.",Aye,Land Use and Transportation Committee,10,2023,Land Use and Zoning Reforms,"SF authorizes plaques in Compton’s Transgender Cultural District, honoring historic locations along 6th Street corridor.","""Land Use and Zoning Reforms"", ""Aye"", ""Resolution authorizing the placement of the Compton’s Transgender Cultural District of San Francisco’s Cultural Heritage District plaques, to be installed on the sidewalks at various historic location markers along the 6th Street corridor between Market Street and Howard Street, and initiating the process set forth in Public Works Code, Sections 789 et seq., to provide for the creation of a program for and installation of commemorative plaques in Compton’s Transgender Cultural District.""",0.0,0.0,0.0,0.0,0.4
Myrna_Melgar,16,230944.0,2023-10-16,"Resolution of Intent to establish a Street Plaza at Eagle Plaza 383-12th Street, under Administrative Code, Chapter 94, and urging Public Works to initiate the process to solicit a Plaza Steward at this location.",Aye,Land Use and Transportation Committee,10,2023,Land Use and Zoning Reforms,"SF resolution to create Eagle Plaza Street Plaza, seeking Plaza Steward.","""Land Use and Zoning Reforms"", ""Aye"", ""Resolution of Intent to establish a Street Plaza at Eagle Plaza 383-12th Street, under Administrative Code, Chapter 94, and urging Public Works to initiate the process to solicit a Plaza Steward at this location.""",0.0,0.0,0.0,0.0,0.4
Myrna_Melgar,17,220709.0,2023-10-16,"Ordinance amending the Planning Code to change the zoning controls in the Castro Street Neighborhood Commercial District to exclude Article 10 Landmark buildings from use size limitation and allow Nighttime Entertainment with a Conditional Use authorization on the second floor; affirming the Planning Department’s determination under the California Environmental Quality Act; and making findings of consistency with the General Plan and the eight priority policies of Planning Code, Section 101.1, and findings of public necessity, convenience, and welfare under Planning Code, Section 302.",Aye,Land Use and Transportation Committee,10,2023,Land Use and Zoning Reforms,"SF zoning change in Castro St. NCD for landmark buildings, nighttime entertainment on 2nd floor.","""Land Use and Zoning Reforms"", ""Aye"", ""Ordinance amending the Planning Code to change the zoning controls in the Castro Street Neighborhood Commercial District to exclude Article 10 Landmark buildings from use size limitation and allow Nighttime Entertainment with a Conditional Use authorization on the second floor; affirming the Planning Department’s determination under the California Environmental Quality Act; and making findings of consistency with the General Plan and the eight priority policies of Planning Code, Section 101.1, and findings of public necessity, convenience, and welfare under Planning Code, Section 302.""",0.0,0.0,0.0,0.0,0.5
Myrna_Melgar,18,220709.0,2023-10-16,"Ordinance amending the Planning Code to change the zoning controls in the Castro Street Neighborhood Commercial District to exclude Article 10 Landmark buildings from use size limitation and allow Nighttime Entertainment with a Conditional Use authorization on the second floor; affirming the Planning Department’s determination under the California Environmental Quality Act; and making findings of consistency with the General Plan and the eight priority policies of Planning Code, Section 101.1, and findings of public necessity, convenience, and welfare under Planning Code, Section 302.",Aye,Land Use and Transportation Committee,10,2023,Land Use and Zoning Reforms,"SF zoning change for Castro St. NCD, exempting landmark buildings, allowing Nighttime Entertainment on 2nd floor.","""Land Use and Zoning Reforms"", ""Aye"", ""Ordinance amending the Planning Code to change the zoning controls in the Castro Street Neighborhood Commercial District to exclude Article 10 Landmark buildings from use size limitation and allow Nighttime Entertainment with a Conditional Use authorization on the second floor; affirming the Planning Department’s determination under the California Environmental Quality Act; and making findings of consistency with the General Plan and the eight priority policies of Planning Code, Section 101.1, and findings of public necessity, convenience, and welfare under Planning Code, Section 302.""",0.0,0.0,0.0,0.0,0.5
Myrna_Melgar,19,230446.0,2023-10-16,"Ordinance amending the Planning Code to encourage housing production by 1) exempting, under certain conditions, specified housing projects from the notice and review procedures of Section 311 and the Conditional Use requirement of Section 317, in areas outside of Priority Equity Geographies, which are identified in the Housing Element as areas or neighborhoods with a high density of vulnerable populations, and areas outside RH (Residential House) Districts within the Family Housing Opportunity Special Use District; 2) removing the Conditional Use requirement for several types of housing projec",Aye,Land Use and Transportation Committee,10,2023,Affordable Housing Development,SF ordinance to boost housing by exempting projects in certain areas from review procedures and Conditional Use requirements.,"""Affordable Housing Development"", ""Aye"", ""Ordinance amending the Planning Code to encourage housing production by 1) exempting, under certain conditions, specified housing projects from the notice and review procedures of Section 311 and the Conditional Use requirement of Section 317, in areas outside of Priority Equity Geographies, which are identified in the Housing Element as areas or neighborhoods with a high density of vulnerable populations, and areas outside RH (Residential House) Districts within the Family Housing Opportunity Special Use District; 2) removing the Conditional Use requirement for several types of housing projec""",0.8,0.0,0.0,0.0,0.0
Myrna_Melgar,20,230853.0,2023-10-02,"Ordinance amending the Park Code to restrict private vehicles from a portion of John F. Shelley Drive, between the Upper Reservoir Parking Lot and Mansell Street, in McLaren Park.",Aye,Land Use and Transportation Committee,10,2023,Land Use and Zoning Reforms,SF ordinance bans private vehicles on part of John F. Shelley Drive in McLaren Park.,"""Land Use and Zoning Reforms"", ""Aye"", ""Ordinance amending the Park Code to restrict private vehicles from a portion of John F. Shelley Drive, between the Upper Reservoir Parking Lot and Mansell Street, in McLaren Park.""",0.0,0.0,0.0,0.0,0.4
Myrna_Melgar,21,230256.0,2023-10-02,"Ordinance delegating Board of Supervisors approval authority under Charter, Section 9.118 and Administrative Code, Section 23.30 to the Real Estate Division, based on the recommendation of Mayor’s Office of Housing and Community Development (“MOHCD”), to amend certain existing leases regarding residual rent payments and lender protections for 100% affordable housing projects.",Aye,Land Use and Transportation Committee,10,2023,Affordable Housing Development,SF ordinance delegates lease approval to Real Estate Division for affordable housing projects.,"""Affordable Housing Development"", ""Aye"", ""Ordinance delegating Board of Supervisors approval authority under Charter, Section 9.118 and Administrative Code, Section 23.30 to the Real Estate Division, based on the recommendation of Mayor’s Office of Housing and Community Development (“MOHCD”), to amend certain existing leases regarding residual rent payments and lender protections for 100% affordable housing projects.""",0.6,0.0,0.0,0.0,0.0
Myrna_Melgar,22,230256.0,2023-10-02,"Ordinance delegating Board of Supervisors approval authority under Charter, Section 9.118 and Administrative Code, Section 23.30 to the Real Estate Division, based on the recommendation of Mayor’s Office of Housing and Community Development (“MOHCD”), to amend certain existing leases regarding residual rent payments and lender protections for 100% affordable housing projects.",Aye,Land Use and Transportation Committee,10,2023,Affordable Housing Development,"SF ordinance delegates lease approval to Real Estate Division for affordable housing projects, amending rent payments and lender protections.","""Affordable Housing Development"", ""Aye"", ""Ordinance delegating Board of Supervisors approval authority under Charter, Section 9.118 and Administrative Code, Section 23.30 to the Real Estate Division, based on the recommendation of Mayor’s Office of Housing and Community Development (“MOHCD”), to amend certain existing leases regarding residual rent payments and lender protections for 100% affordable housing projects.""",0.8,0.0,0.0,0.0,0.0
Myrna_Melgar,23,220709.0,2023-10-02,"Ordinance amending the Planning Code to change the zoning controls in the Castro Street Neighborhood Commercial District to exclude Article 10 Landmark buildings from use size limitation and allow Nighttime Entertainment with a Conditional Use authorization on the second floor; affirming the Planning Department’s determination under the California Environmental Quality Act; and making findings of consistency with the General Plan and the eight priority policies of Planning Code, Section 101.1, and findings of public necessity, convenience, and welfare under Planning Code, Section 302.",Aye,Land Use and Transportation Committee,10,2023,Land Use and Zoning Reforms,"SF zoning change for Castro St. NCD, exempting landmark buildings, allowing Nighttime Entertainment on 2nd floor with Conditional Use.","""Land Use and Zoning Reforms"", ""Aye"", ""Ordinance amending the Planning Code to change the zoning controls in the Castro Street Neighborhood Commercial District to exclude Article 10 Landmark buildings from use size limitation and allow Nighttime Entertainment with a Conditional Use authorization on the second floor; affirming the Planning Department’s determination under the California Environmental Quality Act; and making findings of consistency with the General Plan and the eight priority policies of Planning Code, Section 101.1, and findings of public necessity, convenience, and welfare under Planning Code, Section 302.""",0.0,0.0,0.0,0.0,0.5
Myrna_Melgar,24,230446.0,2023-10-02,"Ordinance amending the Planning Code to encourage housing production by 1) exempting, under certain conditions, specified housing projects from the notice and review procedures of Section 311 and the Conditional Use requirement of Section 317, in areas outside of Priority Equity Geographies, which are identified in the Housing Element as areas or neighborhoods with a high density of vulnerable populations, and areas outside RH (Residential House) Districts within the Family Housing Opportunity Special Use District; 2) removing the Conditional Use requirement for several types of housing projec",Aye,Land Use and Transportation Committee,10,2023,Affordable Housing Development,"SF ordinance to streamline housing projects outside priority areas, removing Conditional Use requirements for certain housing types.","""Affordable Housing Development"", ""Aye"", ""Ordinance amending the Planning Code to encourage housing production by 1) exempting, under certain conditions, specified housing projects from the notice and review procedures of Section 311 and the Conditional Use requirement of Section 317, in areas outside of Priority Equity Geographies, which are identified in the Housing Element as areas or neighborhoods with a high density of vulnerable populations, and areas outside RH (Residential House) Districts within the Family Housing Opportunity Special Use District; 2) removing the Conditional Use requirement for several types of housing projec""",0.8,0.0,0.0,0.0,0.0
Myrna_Melgar,25,230446.0,2023-10-02,"Ordinance amending the Planning Code to encourage housing production by 1) exempting, under certain conditions, specified housing projects from the notice and review procedures of Section 311 and the Conditional Use requirement of Section 317, in areas outside of Priority Equity Geographies, which are identified in the Housing Element as areas or neighborhoods with a high density of vulnerable populations, and areas outside RH (Residential House) Districts within the Family Housing Opportunity Special Use District; 2) removing the Conditional Use requirement for several types of housing projec",Aye,Land Use and Transportation Committee,10,2023,Affordable Housing Development,SF ordinance to boost housing by exempting projects in certain areas from review procedures and Conditional Use requirements.,"""Affordable Housing Development"", ""Aye"", ""Ordinance amending the Planning Code to encourage housing production by 1) exempting, under certain conditions, specified housing projects from the notice and review procedures of Section 311 and the Conditional Use requirement of Section 317, in areas outside of Priority Equity Geographies, which are identified in the Housing Element as areas or neighborhoods with a high density of vulnerable populations, and areas outside RH (Residential House) Districts within the Family Housing Opportunity Special Use District; 2) removing the Conditional Use requirement for several types of housing projec""",0.8,0.0,0.0,0.0,0.0
Myrna_Melgar,26,230446.0,2023-10-02,"Ordinance amending the Planning Code to encourage housing production by 1) exempting, under certain conditions, specified housing projects from the notice and review procedures of Section 311 and the Conditional Use requirement of Section 317, in areas outside of Priority Equity Geographies, which are identified in the Housing Element as areas or neighborhoods with a high density of vulnerable populations, and areas outside RH (Residential House) Districts within the Family Housing Opportunity Special Use District; 2) removing the Conditional Use requirement for several types of housing projec",Aye,Land Use and Transportation Committee,10,2023,Affordable Housing Development,SF ordinance to boost housing by exempting projects in certain areas from review procedures and Conditional Use requirements.,"""Affordable Housing Development"", ""Aye"", ""Ordinance amending the Planning Code to encourage housing production by 1) exempting, under certain conditions, specified housing projects from the notice and review procedures of Section 311 and the Conditional Use requirement of Section 317, in areas outside of Priority Equity Geographies, which are identified in the Housing Element as areas or neighborhoods with a high density of vulnerable populations, and areas outside RH (Residential House) Districts within the Family Housing Opportunity Special Use District; 2) removing the Conditional Use requirement for several types of housing projec""",0.8,0.0,0.0,0.0,0.0
Myrna_Melgar,44,230855.0,2023-09-18,"Ordinance amending the Planning Code to: 1) reduce Inclusionary Housing Program requirements, including requirements for projects approved under the Housing Opportunities Means Equity - San Francisco (HOME-SF) program, for projects that have been approved prior to November 1, 2023 and that receive a first construction document within a specified period; 2) adopt a process for those projects to request a modification to conditions of approval related to development impact fees, subject to delegation by the Planning Commission; 3) reduce Article 4 development impact fees, including Inclusionary",Aye,Land Use and Transportation Committee,9,2023,Affordable Housing Development,SF ordinance amends Housing Code for reduced Inclusionary Housing Program requirements and impact fees for approved projects pre-Nov 2023.,"""Affordable Housing Development"", ""Aye"", ""Ordinance amending the Planning Code to: 1) reduce Inclusionary Housing Program requirements, including requirements for projects approved under the Housing Opportunities Means Equity - San Francisco (HOME-SF) program, for projects that have been approved prior to November 1, 2023 and that receive a first construction document within a specified period; 2) adopt a process for those projects to request a modification to conditions of approval related to development impact fees, subject to delegation by the Planning Commission; 3) reduce Article 4 development impact fees, including Inclusionary""","- Increase in Affordable Units: The ordinance aims to reduce Inclusionary Housing Program requirements for certain projects, potentially leading to a decrease in the creation of affordable housing units.
- Accessibility and Allocation: The process for accessing affordable housing may become more flexible for projects approved prior to November 1, 2023.
- Affordability Sustainability: There may be concerns about the long-term sustainability of affordability for the units created under the modified requirements.

Overall, considering the potential impact on affordable housing development, the score for this ordinance would be negative.

Score: -0.4",0.0,0.0,0.0,0.0
Myrna_Melgar,45,230934.0,2023-09-18,"Resolution approving and authorizing a grant of two easements on the City’s property located at 4840 Mission Street (Assessor’s Parcel Block No. 6959, Lot No. 35), consisting of an easement of 198 square feet of land at the northwest edge of the parcel for electrical equipment and an easement of 395 square feet of land at the northern edge of parcel for gas equipment, between the City and County of San Francisco and Pacific Gas and Electric Company (“PG&E”), for the purpose of providing electrical and gas utilities to 100% affordable housing located on the City’s property, at no cost for a ter",Aye,Land Use and Transportation Committee,9,2023,Affordable Housing Development,SF approves easements for electrical and gas utilities to 100% affordable housing at 4840 Mission Street.,"""Affordable Housing Development"", ""Aye"", ""Resolution approving and authorizing a grant of two easements on the City’s property located at 4840 Mission Street (Assessor’s Parcel Block No. 6959, Lot No. 35), consisting of an easement of 198 square feet of land at the northwest edge of the parcel for electrical equipment and an easement of 395 square feet of land at the northern edge of parcel for gas equipment, between the City and County of San Francisco and Pacific Gas and Electric Company (“PG&E”), for the purpose of providing electrical and gas utilities to 100% affordable housing located on the City’s property, at no cost for a ter""",0.6,0.0,0.0,0.0,0.0
Myrna_Melgar,46,230880.0,2023-09-18,"Resolution initiating an amendment to the landmark designation of the San Francisco Fire Station No. 44, located at 1298 Girard Street, Assessor’s Parcel Block No. 6194, Lot No. 010, under Article 10 of the Planning Code.",Aye,Land Use and Transportation Committee,9,2023,Land Use and Zoning Reforms,SF Fire Station No. 44 landmark designation amendment under Planning Code Article 10.,"""Land Use and Zoning Reforms"", ""Aye"", ""Resolution initiating an amendment to the landmark designation of the San Francisco Fire Station No. 44, located at 1298 Girard Street, Assessor’s Parcel Block No. 6194, Lot No. 010, under Article 10 of the Planning Code.""",0.0,0.0,0.0,0.0,0.3
